ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2011-11-01,235.3413993898201,190.68635699403904,284.8545964849285,235.3413993898201,235.3413993898201,4.371938216420541,4.371938216420541,4.371938216420541,4.371938216420541,4.371938216420541,4.371938216420541,0.0,0.0,0.0,239.71333760624066
2011-12-01,235.06032303105758,190.71828418812746,281.62490207164694,235.06032303105758,235.06032303105758,6.309226160718995,6.309226160718995,6.309226160718995,6.309226160718995,6.309226160718995,6.309226160718995,0.0,0.0,0.0,241.36954919177657
2012-01-01,234.76988495548363,197.94954375631647,286.33723437482604,234.76988495548363,234.76988495548363,5.231786563077377,5.231786563077377,5.231786563077377,5.231786563077377,5.231786563077377,5.231786563077377,0.0,0.0,0.0,240.001671518561
2012-02-01,234.47944687990974,197.61503205465044,294.0824847835513,234.47944687990974,234.47944687990974,8.111017726817963,8.111017726817963,8.111017726817963,8.111017726817963,8.111017726817963,8.111017726817963,0.0,0.0,0.0,242.59046460672772
2012-03-01,234.207746742702,195.13418770147803,289.87735976347403,234.207746742702,234.207746742702,7.859387179123084,7.859387179123084,7.859387179123084,7.859387179123084,7.859387179123084,7.859387179123084,0.0,0.0,0.0,242.06713392182508
2012-04-01,233.9173086649972,195.32791169984216,290.80604733252085,233.9173086649972,233.9173086649972,7.3873553516420625,7.3873553516420625,7.3873553516420625,7.3873553516420625,7.3873553516420625,7.3873553516420625,0.0,0.0,0.0,241.30466401663926
2012-05-01,233.6362411963054,181.79235527888505,276.68037003082094,233.6362411963054,233.6362411963054,-3.237420298176551,-3.237420298176551,-3.237420298176551,-3.237420298176551,-3.237420298176551,-3.237420298176551,0.0,0.0,0.0,230.39882089812886
2012-06-01,233.34580481199058,179.00552606836098,274.44241885067396,233.34580481199058,233.34580481199058,-4.637406915112605,-4.637406915112605,-4.637406915112605,-4.637406915112605,-4.637406915112605,-4.637406915112605,0.0,0.0,0.0,228.70839789687798
2012-07-01,233.06474002650683,185.01788955767077,280.65824648095094,233.06474002650683,233.06474002650683,0.14889287641754692,0.14889287641754692,0.14889287641754692,0.14889287641754692,0.14889287641754692,0.14889287641754692,0.0,0.0,0.0,233.21363290292436
2012-08-01,232.77430641484034,176.90205085346398,270.0867172954403,232.77430641484034,232.77430641484034,-8.668513388420577,-8.668513388420577,-8.668513388420577,-8.668513388420577,-8.668513388420577,-8.668513388420577,0.0,0.0,0.0,224.10579302641978
2012-09-01,232.4838806519861,171.25619370831237,267.6205773817203,232.4838806519861,232.4838806519861,-12.481970886604033,-12.481970886604033,-12.481970886604033,-12.481970886604033,-12.481970886604033,-12.481970886604033,0.0,0.0,0.0,220.00190976538207
2012-10-01,232.2028234621272,183.40987333218564,272.2624930908889,232.2028234621272,232.2028234621272,-5.449381309822942,-5.449381309822942,-5.449381309822942,-5.449381309822942,-5.449381309822942,-5.449381309822942,0.0,0.0,0.0,226.75344215230427
2012-11-01,231.91265910217413,190.2873719399482,280.9334745135846,231.91265910217413,231.91265910217413,3.6268722606716635,3.6268722606716635,3.6268722606716635,3.6268722606716635,3.6268722606716635,3.6268722606716635,0.0,0.0,0.0,235.5395313628458
2012-12-01,231.6318548828647,190.81824604534827,283.9556132198341,231.6318548828647,231.6318548828647,6.4776950646079685,6.4776950646079685,6.4776950646079685,6.4776950646079685,6.4776950646079685,6.4776950646079685,0.0,0.0,0.0,238.10954994747266
2013-01-01,231.34191928644725,191.88015878024274,286.1890803728424,231.34191928644725,231.34191928644725,6.02207618194107,6.02207618194107,6.02207618194107,6.02207618194107,6.02207618194107,6.02207618194107,0.0,0.0,0.0,237.3639954683883
2013-02-01,231.0519836900298,197.16811571773258,289.04385218118625,231.0519836900298,231.0519836900298,10.83774627198738,10.83774627198738,10.83774627198738,10.83774627198738,10.83774627198738,10.83774627198738,0.0,0.0,0.0,241.88972996201719
2013-03-01,230.7973188747288,188.36035185909802,286.4863131574568,230.7973188747288,230.7973188747288,8.701128476525009,8.701128476525009,8.701128476525009,8.701128476525009,8.701128476525009,8.701128476525009,0.0,0.0,0.0,239.49844735125382
2013-04-01,230.51536854350272,190.03674592587853,285.7789697987922,230.51536854350272,230.51536854350272,7.674255468082555,7.674255468082555,7.674255468082555,7.674255468082555,7.674255468082555,7.674255468082555,0.0,0.0,0.0,238.18962401158527
