ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Adj Close,Adj Close_lower,Adj Close_upper,High,High_lower,High_upper,Low,Low_lower,Low_upper,Open,Open_lower,Open_upper,Volume,Volume_lower,Volume_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2010-01-01,212.06047753399932,225.99592854900305,226.39456877900992,212.06047753399932,212.06047753399932,14.147652846703698,14.147652846703698,14.147652846703698,-0.010128271431922874,-0.010128271431922874,-0.010128271431922874,-5.7689418489775836e-05,-5.7689418489775836e-05,-5.7689418489775836e-05,-0.00045865028962537594,-0.00045865028962537594,-0.00045865028962537594,1.1843450561100959e-06,1.1843450561100959e-06,1.1843450561100959e-06,14.137053009221429,14.137053009221429,14.137053009221429,14.137009419908717,14.137009419908717,14.137009419908717,4.358931271352438e-05,4.358931271352438e-05,4.358931271352438e-05,0.0,0.0,0.0,226.19753054322075
2010-02-01,212.05980119657087,254.8190153892686,255.22843607831675,212.05980119657087,212.05980119657087,42.96336678192902,42.96336678192902,42.96336678192902,-0.005167372098933732,-0.005167372098933732,-0.005167372098933732,-4.2116978932084525e-05,-4.2116978932084525e-05,-4.2116978932084525e-05,-0.00014763208101939247,-0.00014763208101939247,-0.00014763208101939247,1.184782466787855e-06,1.184782466787855e-06,1.184782466787855e-06,42.9563531922709,42.9563531922709,42.9563531922709,42.95801084555259,42.95801084555259,42.95801084555259,-0.0016576532816917349,-0.0016576532816917349,-0.0016576532816917349,0.0,0.0,0.0,255.01615438884178
2010-03-01,212.05919031115164,292.47911782723105,292.8628406991587,212.05919031115164,212.05919031115164,80.6208263725884,80.6208263725884,80.6208263725884,-0.010461789191909729,-0.010461789191909729,-0.010461789191909729,-0.00011542509880989795,-0.00011542509880989795,-0.00011542509880989795,-0.00043359721185323653,-0.00043359721185323653,-0.00043359721185323653,1.1862933818402563e-06,1.1862933818402563e-06,1.1862933818402563e-06,80.60610727031225,80.60610727031225,80.60610727031225,80.60981674737921,80.60981674737921,80.60981674737921,-0.0037094770669590174,-0.0037094770669590174,-0.0037094770669590174,0.0,0.0,0.0,292.6652975814639
2010-04-01,212.05494161649705,272.02776538387025,272.43783967651297,212.05494161649705,212.05494161649705,60.186760349727784,60.186760349727784,60.186760349727784,-0.0124426848240815,-0.0124426848240815,-0.0124426848240815,-0.0001489048309713752,-0.0001489048309713752,-0.0001489048309713752,-0.000810891430491418,-0.000810891430491418,-0.000810891430491418,1.1867307925180156e-06,1.1867307925180156e-06,1.1867307925180156e-06,60.172984213263376,60.172984213263376,60.172984213263376,60.17335905537303,60.17335905537303,60.17335905537303,-0.0003748421096549511,-0.0003748421096549511,-0.0003748421096549511,0.0,0.0,0.0,272.2279258297604
2010-05-01,212.05082997650874,253.92319879823864,254.3091531967201,212.05082997650874,212.05082997650874,42.07319127325443,42.07319127325443,42.07319127325443,-0.007655043415871121,-0.007655043415871121,-0.007655043415871121,-6.617994845516813e-05,-6.617994845516813e-05,-6.617994845516813e-05,-0.0006073720118747163,-0.0006073720118747163,-0.0006073720118747163,1.1697072001895862e-06,1.1697072001895862e-06,1.1697072001895862e-06,42.064901846998715,42.064901846998715,42.064901846998715,42.06486384758543,42.06486384758543,42.06486384758543,3.799941328494221e-05,3.799941328494221e-05,3.799941328494221e-05,0.0,0.0,0.0,254.11573182350745
2010-06-01,212.04658128185412,215.1082389907498,215.51567811717666,212.04658128185412,212.04658128185412,3.2755067022499693,3.2755067022499693,3.2755067022499693,-0.004149493907721709,-0.004149493907721709,-0.004149493907721709,-3.8662885133021663e-05,-3.8662885133021663e-05,-3.8662885133021663e-05,-0.0004221185935824516,-0.0004221185935824516,-0.0004221185935824516,1.1818160831069943e-06,1.1818160831069943e-06,1.1818160831069943e-06,3.270465348535809,3.270465348535809,3.270465348535809,3.2708976086796153,3.2708976086796153,3.2708976086796153,-0.0004322601438061621,-0.0004322601438061621,-0.0004322601438061621,0.0,0.0,0.0,215.31704663038994
2010-07-01,212.04277342329698,236.29942028479994,236.71466026258105,212.04277342329698,212.04277342329698,24.469702362929233,24.469702362929233,24.469702362929233,-0.003196581930636639,-0.003196581930636639,-0.003196581930636639,-2.5734082104966195e-05,-2.5734082104966195e-05,-2.5734082104966195e-05,-3.624057930769871e-05,-3.624057930769871e-05,-3.624057930769871e-05,1.1864088952234672e-06,1.1864088952234672e-06,1.1864088952234672e-06,24.46812274394529,24.46812274394529,24.46812274394529,24.46644499274608,24.46644499274608,24.46644499274608,0.0016777511992114938,0.0016777511992114938,0.0016777511992114938,0.0,0.0,0.0,236.51089616724227
2010-08-01,212.03883863612128,226.5575946964544,226.94318786005337,212.03883863612128,212.03883863612128,14.717772967780531,14.717772967780531,14.717772967780531,-0.003403046669669376,-0.003403046669669376,-0.003403046669669376,-4.3795781172725766e-05,-4.3795781172725766e-05,-4.3795781172725766e-05,-0.00025123831158923687,-0.00025123831158923687,-0.00025123831158923687,1.1956992515905249e-06,1.1956992515905249e-06,1.1956992515905249e-06,14.711655060871996,14.711655060871996,14.711655060871996,14.714076082717353,14.714076082717353,14.714076082717353,-0.0024210218453554516,-0.0024210218453554516,-0.0024210218453554516,0.0,0.0,0.0,226.7504936969933
2010-09-01,212.0321543057108,239.99794178603833,240.4140940523175,212.0321543057108,212.0321543057108,28.190439722330648,28.190439722330648,28.190439722330648,-0.003896826467930362,-0.003896826467930362,-0.003896826467930362,-6.249427440455052e-05,-6.249427440455052e-05,-6.249427440455052e-05,-0.00015421979387362022,-0.00015421979387362022,-0.00015421979387362022,1.1954096980432756e-06,1.1954096980432756e-06,1.1954096980432756e-06,28.188110903264082,28.188110903264082,28.188110903264082,28.186327377204137,28.186327377204137,28.186327377204137,0.0017835260599427412,0.0017835260599427412,0.0017835260599427412,0.0,0.0,0.0,240.2202652089749
2010-10-01,212.025685598862,243.61165579534313,244.0109962893584,212.025685598862,212.025685598862,31.801154703724734,31.801154703724734,31.801154703724734,-0.00417115004678604,-0.00417115004678604,-0.00417115004678604,-7.357058264219719e-05,-7.357058264219719e-05,-7.357058264219719e-05,-0.00028786976608038647,-0.00028786976608038647,-0.00028786976608038647,1.1959811042455599e-06,1.1959811042455599e-06,1.1959811042455599e-06,31.79413416197225,31.79413416197225,31.79413416197225,31.79662330931033,31.79662330931033,31.79662330931033,-0.002489147338081562,-0.002489147338081562,-0.002489147338081562,0.0,0.0,0.0,243.81981976083424
2010-11-01,212.01900126845155,254.24402981905735,254.63537781394592,212.01900126845155,212.01900126845155,42.413254891892215,42.413254891892215,42.413254891892215,-0.005607729749059323,-0.005607729749059323,-0.005607729749059323,-9.48741107876646e-05,-9.48741107876646e-05,-9.48741107876646e-05,-0.0003230040823332909,-0.0003230040823332909,-0.0003230040823332909,1.1983468183337228e-06,1.1983468183337228e-06,1.1983468183337228e-06,42.40908653599299,42.40908653599299,42.40908653599299,42.40723048229685,42.40723048229685,42.40723048229685,0.00185605369613435,0.00185605369613435,0.00185605369613435,0.0,0.0,0.0,254.42808780444454
2010-12-01,212.02023806901676,291.9029113932697,292.3040693731146,212.02023806901676,212.02023806901676,80.10070393639884,80.10070393639884,80.10070393639884,-0.010352063285273105,-0.010352063285273105,-0.010352063285273105,-0.00011581102663661477,-0.00011581102663661477,-0.00011581102663661477,-0.00043010368622669855,-0.00043010368622669855,-0.00043010368622669855,1.1975705683985444e-06,1.1975705683985444e-06,1.1975705683985444e-06,80.09044262072584,80.09044262072584,80.09044262072584,80.08980715597127,80.08980715597127,80.08980715597127,0.0006354647545566631,0.0006354647545566631,0.0006354647545566631,0.0,0.0,0.0,292.1106806897426
2011-01-01,212.02151609626745,306.46454977451185,306.8698689110118,212.02151609626745,212.02151609626745,94.6635827245982,94.6635827245982,94.6635827245982,-0.012575516487229486,-0.012575516487229486,-0.012575516487229486,-0.00018251968351103222,-0.00018251968351103222,-0.00018251968351103222,-0.0008050024836836882,-0.0008050024836836882,-0.0008050024836836882,1.194785925773936e-06,1.194785925773936e-06,1.194785925773936e-06,94.64964788339563,94.64964788339563,94.64964788339563,94.6500208807297,94.6500208807297,94.6500208807297,-0.0003729973340709145,-0.0003729973340709145,-0.0003729973340709145,0.0,0.0,0.0,306.6711639796631
2011-02-01,212.02650754074648,321.6028054182049,322.00155533112564,212.02650754074648,212.02650754074648,109.79658163387431,109.79658163387431,109.79658163387431,-0.016120047045694693,-0.016120047045694693,-0.016120047045694693,-0.00021584503865294146,-0.00021584503865294146,-0.00021584503865294146,-0.000950630018705339,-0.000950630018705339,-0.000950630018705339,1.203393983090826e-06,1.203393983090826e-06,1.203393983090826e-06,109.77722604844752,109.77722604844752,109.77722604844752,109.77929631516524,109.77929631516524,109.77929631516524,-0.0020702667177174795,-0.0020702667177174795,-0.0020702667177174795,0.0,0.0,0.0,321.803733589194
2011-03-01,212.0310159422114,319.29981178883423,319.7013098818197,212.0310159422114,212.0310159422114,107.49613870395287,107.49613870395287,107.49613870395287,-0.014017872628630612,-0.014017872628630612,-0.014017872628630612,-0.00018709298861865783,-0.00018709298861865783,-0.00018709298861865783,-0.0011010487006953228,-0.0011010487006953228,-0.0011010487006953228,1.0741083242440867e-06,1.0741083242440867e-06,1.0741083242440867e-06,107.47461945187369,107.47461945187369,107.47461945187369,107.48083376374325,107.48083376374325,107.48083376374325,-0.006214311869572909,-0.006214311869572909,-0.006214311869572909,0.0,0.0,0.0,319.5056353940851
2011-04-01,212.03600738669044,315.5875855264037,315.9914011347527,212.03600738669044,212.03600738669044,103.77540134455143,103.77540134455143,103.77540134455143,-0.0149635651583389,-0.0149635651583389,-0.0149635651583389,-0.00020251102171237558,-0.00020251102171237558,-0.00020251102171237558,-0.0010779918580085016,-0.0010779918580085016,-0.0010779918580085016,1.2018491841126835e-06,1.2018491841126835e-06,1.2018491841126835e-06,103.75936414547441,103.75936414547441,103.75936414547441,103.75915847836254,103.75915847836254,103.75915847836254,0.00020566711187183377,0.00020566711187183377,0.00020566711187183377,0.0,0.0,0.0,315.79537153216484
2011-05-01,212.03786726929144,296.76893525757714,297.1728408619959,212.03786726929144,212.03786726929144,84.95166979152957,84.95166979152957,84.95166979152957,-0.012854169090832004,-0.012854169090832004,-0.012854169090832004,-0.00016837517985663353,-0.00016837517985663353,-0.00016837517985663353,-0.0010403620575202316,-0.0010403620575202316,-0.0010403620575202316,1.1984392290402918e-06,1.1984392290402918e-06,1.1984392290402918e-06,84.93821808728549,84.93821808728549,84.93821808728549,84.93760808364058,84.93760808364058,84.93760808364058,0.0006100036448967925,0.0006100036448967925,0.0006100036448967925,0.0,0.0,0.0,296.97608535657696
2011-06-01,212.03978914797912,294.19763521248075,294.5997557651884,212.03978914797912,212.03978914797912,82.37117267428178,82.37117267428178,82.37117267428178,-0.009947796262833363,-0.009947796262833363,-0.009947796262833363,-0.00013688303341933904,-0.00013688303341933904,-0.00013688303341933904,-0.0008432308348613074,-0.0008432308348613074,-0.0008432308348613074,1.1937632472879072e-06,1.1937632472879072e-06,1.1937632472879072e-06,82.36105258820857,82.36105258820857,82.36105258820857,82.36024595791392,82.36024595791392,82.36024595791392,0.0008066302946472944,0.0008066302946472944,0.0008066302946472944,0.0,0.0,0.0,294.40084173618766
2011-07-01,212.03712155250892,275.73065687004845,276.12757573615687,212.03712155250892,212.03712155250892,63.897516486322054,63.897516486322054,63.897516486322054,-0.010770764796334358,-0.010770764796334358,-0.010770764796334358,-0.00014508412487579506,-0.00014508412487579506,-0.00014508412487579506,-0.0008227692348580771,-0.0008227692348580771,-0.0008227692348580771,1.1984176665420924e-06,1.1984176665420924e-06,1.1984176665420924e-06,63.89081962190641,63.89081962190641,63.89081962190641,63.88577906658366,63.88577906658366,63.88577906658366,0.0050405553227512445,0.0050405553227512445,0.0050405553227512445,0.0,0.0,0.0,275.9279411744153
2011-08-01,212.03436503718973,240.09757862290132,240.50879465000995,212.03436503718973,212.03436503718973,28.280453869297958,28.280453869297958,28.280453869297958,-0.007702686921812645,-0.007702686921812645,-0.007702686921812645,-2.0311718111920113e-05,-2.0311718111920113e-05,-2.0311718111920113e-05,-0.0006569792228748961,-0.0006569792228748961,-0.0006569792228748961,1.185914497943324e-06,1.185914497943324e-06,1.185914497943324e-06,28.26507547995737,28.26507547995737,28.26507547995737,28.27207507734966,28.27207507734966,28.27207507734966,-0.006999597392285508,-0.006999597392285508,-0.006999597392285508,0.0,0.0,0.0,240.2994405171471
2011-09-01,212.0316085218705,181.9727554403854,182.35011217871653,212.0316085218705,212.0316085218705,-29.871050651916466,-29.871050651916466,-29.871050651916466,-0.002119507355227405,-0.002119507355227405,-0.002119507355227405,2.420572067121043e-05,2.420572067121043e-05,2.420572067121043e-05,-0.00028567386179564457,-0.00028567386179564457,-0.00028567386179564457,1.192426372399544e-06,1.192426372399544e-06,1.192426372399544e-06,-29.871149236932204,-29.871149236932204,-29.871149236932204,-29.873430434986442,-29.873430434986442,-29.873430434986442,0.002281198054239788,0.002281198054239788,0.002281198054239788,0.0,0.0,0.0,182.1604592849383
2011-10-01,212.03165419402018,227.8646498381811,228.26998906083668,212.03165419402018,212.03165419402018,16.048037988484502,16.048037988484502,16.048037988484502,-0.0022884318491272647,-0.0022884318491272647,-0.0022884318491272647,5.646978165075002e-05,5.646978165075002e-05,5.646978165075002e-05,0.0002973353751380325,0.0002973353751380325,0.0002973353751380325,1.1915669528284532e-06,1.1915669528284532e-06,1.1915669528284532e-06,16.039514218208833,16.039514218208833,16.039514218208833,16.04610455335912,16.04610455335912,16.04610455335912,-0.006590335150285202,-0.006590335150285202,-0.006590335150285202,0.0,0.0,0.0,228.071168412229
2011-11-01,212.03170138857485,234.30718373418716,234.711052438726,212.03170138857485,212.03170138857485,22.47930307418115,22.47930307418115,22.47930307418115,-0.002258111051371174,-0.002258111051371174,-0.002258111051371174,-2.2048437498754343e-05,-2.2048437498754343e-05,-2.2048437498754343e-05,-0.00015551741521541515,-0.00015551741521541515,-0.00015551741521541515,1.1971670416465273e-06,1.1971670416465273e-06,1.1971670416465273e-06,22.48299171231592,22.48299171231592,22.48299171231592,22.476868594444106,22.476868594444106,22.476868594444106,0.00612311787181287,0.00612311787181287,0.00612311787181287,0.0,0.0,0.0,234.51469310089075
2011-12-01,212.03174706072448,229.6240338968492,230.03327027252826,212.03174706072448,212.03174706072448,17.798384290177864,17.798384290177864,17.798384290177864,-0.0029828999472931404,-0.0029828999472931404,-0.0029828999472931404,-4.136440936444478e-05,-4.136440936444478e-05,-4.136440936444478e-05,-0.00024375231579206244,-0.00024375231579206244,-0.00024375231579206244,1.199671371794544e-06,1.199671371794544e-06,1.199671371794544e-06,17.79761419039089,17.79761419039089,17.79761419039089,17.795117473176788,17.795117473176788,17.795117473176788,0.002496717214104042,0.002496717214104042,0.002496717214104042,0.0,0.0,0.0,229.8293612511154
2012-01-01,212.03179425527915,254.08138236806465,254.48609185279898,212.03179425527915,212.03179425527915,42.25321956718904,42.25321956718904,42.25321956718904,-0.005643824782877225,-0.005643824782877225,-0.005643824782877225,-6.895867591857812e-05,-6.895867591857812e-05,-6.895867591857812e-05,-0.000187657302688855,-0.000187657302688855,-0.000187657302688855,1.2021479787305893e-06,1.2021479787305893e-06,1.2021479787305893e-06,42.24646462390542,42.24646462390542,42.24646462390542,42.24732032857554,42.24732032857554,42.24732032857554,-0.0008557046701232216,-0.0008557046701232216,-0.0008557046701232216,0.0,0.0,0.0,254.27825887918456
2012-02-01,212.0318414498338,238.7581635565201,239.14316586356355,212.0318414498338,212.0318414498338,26.920184132938232,26.920184132938232,26.920184132938232,-0.005532653664925625,-0.005532653664925625,-0.005532653664925625,-8.23505805609314e-05,-8.23505805609314e-05,-8.23505805609314e-05,-0.00043968582786039074,-0.00043968582786039074,-0.00043968582786039074,1.20560105879938e-06,1.20560105879938e-06,1.20560105879938e-06,26.911600474111456,26.911600474111456,26.911600474111456,26.914130648465942,26.914130648465942,26.914130648465942,-0.0025301743544888216,-0.0025301743544888216,-0.0025301743544888216,0.0,0.0,0.0,238.94344192394524
2012-03-01,212.03188559957846,245.06376810619057,245.4636063164006,212.03188559957846,212.03188559957846,33.23143035601179,33.23143035601179,33.23143035601179,-0.004536431612777932,-0.004536431612777932,-0.004536431612777932,-5.81525201040738e-05,-5.81525201040738e-05,-5.81525201040738e-05,-0.00028617295864271725,-0.00028617295864271725,-0.00028617295864271725,1.1992801664700685e-06,1.1992801664700685e-06,1.1992801664700685e-06,33.22793606358537,33.22793606358537,33.22793606358537,33.226550798200435,33.226550798200435,33.226550798200435,0.0013852653849295877,0.0013852653849295877,0.0013852653849295877,0.0,0.0,0.0,245.25982166316382
2012-04-01,212.03193279413313,231.7329218603571,232.12481803879578,212.03193279413313,212.03193279413313,19.90880244154906,19.90880244154906,19.90880244154906,-0.003569082944005318,-0.003569082944005318,-0.003569082944005318,-6.008218868206345e-05,-6.008218868206345e-05,-6.008218868206345e-05,-0.000334682217500526,-0.000334682217500526,-0.000334682217500526,1.2032445857818733e-06,1.2032445857818733e-06,1.2032445857818733e-06,19.90348923946621,19.90348923946621,19.90348923946621,19.90483979744346,19.90483979744346,19.90483979744346,-0.0013505579772502068,-0.0013505579772502068,-0.0013505579772502068,0.0,0.0,0.0,231.93542203359934
2012-05-01,212.03197846628282,189.61305489931578,190.01544475167975,212.03197846628282,212.03197846628282,-22.219527661714636,-22.219527661714636,-22.219527661714636,-0.0012070238428391377,-0.0012070238428391377,-0.0012070238428391377,1.4190736040339161e-05,1.4190736040339161e-05,1.4190736040339161e-05,-0.00019963486550373907,-0.00019963486550373907,-0.00019963486550373907,1.202095612663534e-06,1.202095612663534e-06,1.202095612663534e-06,-22.22192115261952,-22.22192115261952,-22.22192115261952,-22.220918927591324,-22.220918927591324,-22.220918927591324,-0.0010022250281941747,-0.0010022250281941747,-0.0010022250281941747,0.0,0.0,0.0,189.8100573136633
2012-06-01,212.03202566083746,199.66713382313637,200.06934036756184,212.03202566083746,212.03202566083746,-12.167551110008207,-12.167551110008207,-12.167551110008207,0.0037206686758960226,0.0037206686758960226,0.0037206686758960226,2.7640528384479528e-05,2.7640528384479528e-05,2.7640528384479528e-05,0.0002222759002698393,0.0002222759002698393,0.0002222759002698393,1.1988057915096818e-06,1.1988057915096818e-06,1.1988057915096818e-06,-12.166420228213056,-12.166420228213056,-12.166420228213056,-12.163579326097864,-12.163579326097864,-12.163579326097864,-0.0028409021151912617,-0.0028409021151912617,-0.0028409021151912617,0.0,0.0,0.0,199.86560543262442
2012-07-01,212.03207133298713,195.98555590955368,196.4007992107204,212.03207133298713,212.03207133298713,-15.83827552271382,-15.83827552271382,-15.83827552271382,0.0028616073116431474,0.0028616073116431474,0.0028616073116431474,2.9338646155320255e-05,2.9338646155320255e-05,2.9338646155320255e-05,0.00011697286226232547,0.00011697286226232547,0.00011697286226232547,1.2036450321770048e-06,1.2036450321770048e-06,1.2036450321770048e-06,-15.840600143158406,-15.840600143158406,-15.840600143158406,-15.835266400248727,-15.835266400248727,-15.835266400248727,-0.0053337429096785745,-0.0053337429096785745,-0.0053337429096785745,0.0,0.0,0.0,196.19147118982872
2012-08-01,212.03211852754177,186.95238141011765,187.34078281616277,212.03211852754177,212.03211852754177,-24.89006944954688,-24.89006944954688,-24.89006944954688,0.0025598533576613298,0.0025598533576613298,0.0025598533576613298,1.7606257667814433e-05,1.7606257667814433e-05,1.7606257667814433e-05,0.00014911274973576505,0.00014911274973576505,0.00014911274973576505,1.2057150320041478e-06,1.2057150320041478e-06,1.2057150320041478e-06,-24.880808112320977,-24.880808112320977,-24.880808112320977,-24.887341671466782,-24.887341671466782,-24.887341671466782,0.006533559145806286,0.006533559145806286,0.006533559145806286,0.0,0.0,0.0,187.1513104152208
2012-09-01,212.03216572209644,192.46055697103031,192.86492883015634,212.03216572209644,212.03216572209644,-19.368972841756324,-19.368972841756324,-19.368972841756324,0.0014957724656906922,0.0014957724656906922,0.0014957724656906922,2.5209156576198647e-05,2.5209156576198647e-05,2.5209156576198647e-05,0.00024433454926251413,0.00024433454926251413,0.00024433454926251413,1.2029704340190524e-06,1.2029704340190524e-06,1.2029704340190524e-06,-19.36640338744313,-19.36640338744313,-19.36640338744313,-19.36720632261436,-19.36720632261436,-19.36720632261436,0.0008029351712314157,0.0008029351712314157,0.0008029351712314157,0.0,0.0,0.0,192.66576233465332
2012-10-01,212.03221139424608,193.23919142670798,193.65299794942484,212.03221139424608,212.03221139424608,-18.598816195704828,-18.598816195704828,-18.598816195704828,0.002333175487813201,0.002333175487813201,0.002333175487813201,1.0775243857269555e-05,1.0775243857269555e-05,1.0775243857269555e-05,0.00018195125095272797,0.00018195125095272797,0.00018195125095272797,1.1320575381549844e-06,1.1320575381549844e-06,1.1320575381549844e-06,-18.590320008111597,-18.590320008111597,-18.590320008111597,-18.596289161664664,-18.596289161664664,-18.596289161664664,0.005969153553065,0.005969153553065,0.005969153553065,0.0,0.0,0.0,193.44189138613447
2012-11-01,212.03225858880074,191.57287321930457,191.95017617291597,212.03225858880074,212.03225858880074,-20.249151865815158,-20.249151865815158,-20.249151865815158,0.003206675746819653,0.003206675746819653,0.003206675746819653,1.787641009095673e-05,1.787641009095673e-05,1.787641009095673e-05,0.00017686082863972017,0.00017686082863972017,0.00017686082863972017,1.20785588003966e-06,1.20785588003966e-06,1.20785588003966e-06,-20.252143592274667,-20.252143592274667,-20.252143592274667,-20.245749244973723,-20.245749244973723,-20.245749244973723,-0.006394347300940984,-0.006394347300940984,-0.006394347300940984,0.0,0.0,0.0,191.78011499652607
2012-12-01,212.0323042609504,212.54895857857002,212.96098733157544,212.0323042609504,212.0323042609504,0.7249990388494129,0.7249990388494129,0.7249990388494129,0.0020848414789007555,0.0020848414789007555,0.0020848414789007555,1.2666310819265801e-05,1.2666310819265801e-05,1.2666310819265801e-05,0.00018803986695988193,0.00018803986695988193,0.00018803986695988193,1.2085212371269563e-06,1.2085212371269563e-06,1.2085212371269563e-06,0.724028965305484,0.724028965305484,0.724028965305484,0.7272857950273298,0.7272857950273298,0.7272857950273298,-0.0032568297218458393,-0.0032568297218458393,-0.0032568297218458393,0.0,0.0,0.0,212.7563332262559
2013-01-01,212.03235145550505,220.62154133867352,221.0281139490987,212.03235145550505,212.03235145550505,8.796603310040581,8.796603310040581,8.796603310040581,-1.1556499035481244e-05,-1.1556499035481244e-05,-1.1556499035481244e-05,-3.5999933073186036e-05,-3.5999933073186036e-05,-3.5999933073186036e-05,-1.7176206791514792e-05,-1.7176206791514792e-05,-1.7176206791514792e-05,1.2118418618496646e-06,1.2118418618496646e-06,1.2118418618496646e-06,8.796933915570758,8.796933915570758,8.796933915570758,8.796539789243543,8.796539789243543,8.796539789243543,0.00039412632721488774,0.00039412632721488774,0.00039412632721488774,0.0,0.0,0.0,220.8292853710758
2013-02-01,212.03239865005972,207.51318211536733,207.92829131412964,212.03239865005972,212.03239865005972,-4.315991594831704,-4.315991594831704,-4.315991594831704,-0.0001530506178092042,-0.0001530506178092042,-0.0001530506178092042,-1.2573757714167709e-05,-1.2573757714167709e-05,-1.2573757714167709e-05,-0.00010351463073106907,-0.00010351463073106907,-0.00010351463073106907,1.208361058568903e-06,1.208361058568903e-06,1.208361058568903e-06,-4.317553115010171,-4.317553115010171,-4.317553115010171,-4.3162595254769,-4.3162595254769,-4.3162595254769,-0.001293589533271363,-0.001293589533271363,-0.001293589533271363,0.0,0.0,0.0,207.71484553504953
2013-03-01,212.0324412773994,207.52901630976115,207.9339283299528,212.0324412773994,212.0324412773994,-4.305995110216007,-4.305995110216007,-4.305995110216007,0.00165025806483698,0.00165025806483698,0.00165025806483698,-1.2901797839097234e-05,-1.2901797839097234e-05,-1.2901797839097234e-05,4.830127874596093e-05,4.830127874596093e-05,4.830127874596093e-05,1.2054562820257548e-06,1.2054562820257548e-06,1.2054562820257548e-06,-4.305483463334365,-4.305483463334365,-4.305483463334365,-4.3043082472139815,-4.3043082472139815,-4.3043082472139815,-0.0011752161203845335,-0.0011752161203845335,-0.0011752161203845335,0.0,0.0,0.0,207.72695781406506
2013-04-01,212.03248847195405,196.01755129943965,196.41724455411475,212.03248847195405,212.03248847195405,-15.818267291673795,-15.818267291673795,-15.818267291673795,0.0027489909823765683,0.0027489909823765683,0.0027489909823765683,1.9555212331597917e-05,1.9555212331597917e-05,1.9555212331597917e-05,3.812028181697122e-05,3.812028181697122e-05,3.812028181697122e-05,1.2008911931212525e-06,1.2008911931212525e-06,1.2008911931212525e-06,-15.81635299015902,-15.81635299015902,-15.81635299015902,-15.815459424306079,-15.815459424306079,-15.815459424306079,-0.0008935658529426415,-0.0008935658529426415,-0.0008935658529426415,0.0,0.0,0.0,196.21613548179502
2013-05-01,212.03253414410372,197.65216960804608,198.05143195533287,212.03253414410372,212.03253414410372,-14.187939852603547,-14.187939852603547,-14.187939852603547,0.002002545947390272,0.002002545947390272,0.002002545947390272,1.0234939010984871e-05,1.0234939010984871e-05,1.0234939010984871e-05,0.00016598121796720683,0.00016598121796720683,0.00016598121796720683,1.2049418624258555e-06,1.2049418624258555e-06,1.2049418624258555e-06,-14.186259749167435,-14.186259749167435,-14.186259749167435,-14.185759885557317,-14.185759885557317,-14.185759885557317,-0.000499863610117713,-0.000499863610117713,-0.000499863610117713,0.0,0.0,0.0,197.84627439493627
2013-06-01,212.0325813386584,190.75711457662555,191.1735846023837,212.0325813386584,212.0325813386584,-21.079302681369604,-21.079302681369604,-21.079302681369604,0.003800078190908612,0.003800078190908612,0.003800078190908612,2.1967298054084978e-05,2.1967298054084978e-05,2.1967298054084978e-05,0.0001344401857890654,0.0001344401857890654,0.0001344401857890654,1.205465523096412e-06,1.205465523096412e-06,1.205465523096412e-06,-21.076993996709028,-21.076993996709028,-21.076993996709028,-21.07534499022933,-21.07534499022933,-21.07534499022933,-0.0016490064796989743,-0.0016490064796989743,-0.0016490064796989743,0.0,0.0,0.0,190.95558734194935
2013-07-01,212.03262701080803,206.01984312376277,206.4418107184369,212.03262701080803,212.03262701080803,-5.806291940238897,-5.806291940238897,-5.806291940238897,0.002711452940309724,0.002711452940309724,0.002711452940309724,7.803537758298276e-06,7.803537758298276e-06,7.803537758298276e-06,0.0001934298692235129,0.0001934298692235129,0.0001934298692235129,1.0573773658197923e-06,1.0573773658197923e-06,1.0573773658197923e-06,-5.805159601230674,-5.805159601230674,-5.805159601230674,-5.803378196514239,-5.803378196514239,-5.803378196514239,-0.0017814047164341556,-0.0017814047164341556,-0.0017814047164341556,0.0,0.0,0.0,206.22746740957734
2013-08-01,212.0326742053627,202.32977775258075,202.7456802594467,212.0326742053627,212.0326742053627,-9.507021068600233,-9.507021068600233,-9.507021068600233,0.0009269143802299841,0.0009269143802299841,0.0009269143802299841,-1.3828030512098679e-05,-1.3828030512098679e-05,-1.3828030512098679e-05,3.7521426521673105e-05,3.7521426521673105e-05,3.7521426521673105e-05,2.539155579136089e-07,2.539155579136089e-07,2.539155579136089e-07,-9.503978731712863,-9.503978731712863,-9.503978731712863,-9.506070206908436,-9.506070206908436,-9.506070206908436,0.0020914751955736508,0.0020914751955736508,0.0020914751955736508,0.0,0.0,0.0,202.52869547364983
